category,subcategory,year,nwoundus,nkilledter,nwoundedter,nattacks
Country,Kosovo,2004,0,0,0,1
Country,Kosovo,2005,0,0,0,8
Country,Kosovo,2006,0,0,0,6
Country,Kosovo,2007,0,0,0,5
Country,Kosovo,2008,0,0,1,11
Country,Kosovo,2009,0,0,0,1
Country,Kosovo,2010,0,0,0,1
Country,Kosovo,2011,0,0,0,1
Country,Kosovo,2012,0,0,0,4
Country,Kosovo,2013,0,0,0,6
Country,Kosovo,2014,0,0,0,4
Country,Kosovo,2015,0,0,0,2
Country,Kosovo,2016,0,0,0,8
Country,Kosovo,2017,0,0,0,8
Country,Kuwait,1972,0,0,0,1
Country,Kuwait,1974,0,0,0,1
Country,Kuwait,1975,0,0,0,1
Country,Kuwait,1976,0,0,0,1
Country,Kuwait,1978,0,0,0,1
Country,Kuwait,1980,0,0,0,4
Country,Kuwait,1981,0,0,0,3
Country,Kuwait,1982,0,0,0,1
Country,Kuwait,1983,0,1,1,7
Country,Kuwait,1984,2,0,0,1
Country,Kuwait,1985,0,0,0,2
Country,Kuwait,1986,0,0,0,1
Country,Kuwait,1987,0,0,0,12
Country,Kuwait,1988,0,0,0,4
Country,Kuwait,1991,0,0,0,5
Country,Kuwait,1992,2,0,0,15
Country,Kuwait,1994,0,0,0,2
Country,Kuwait,1997,0,0,0,2
Country,Kuwait,2001,0,0,0,2
Country,Kuwait,2002,0,2,0,1
Country,Kuwait,2003,16,0,1,3
Country,Kuwait,2005,0,0,0,2
Country,Kuwait,2011,0,0,0,1
Country,Kuwait,2015,0,1,0,1
Country,Kuwait,2016,0,0,1,2
Country,Kyrgyzstan,1996,0,0,0,5
Country,Kyrgyzstan,1999,0,0,0,3
Country,Kyrgyzstan,2000,0,0,1,4
Country,Kyrgyzstan,2001,0,0,0,1
Country,Kyrgyzstan,2002,0,0,0,2
Country,Kyrgyzstan,2003,0,0,0,1
Country,Kyrgyzstan,2005,0,0,0,2
Country,Kyrgyzstan,2006,0,0,0,3
Country,Kyrgyzstan,2007,0,0,0,1
Country,Kyrgyzstan,2010,0,0,0,1
Country,Kyrgyzstan,2011,0,0,0,1
Country,Kyrgyzstan,2014,0,0,0,2
Country,Kyrgyzstan,2015,0,0,0,3
Country,Kyrgyzstan,2016,0,1,0,4
Country,Kyrgyzstan,2017,0,0,0,2
Country,Laos,1989,0,0,0,1
Country,Laos,1990,0,0,0,1
Country,Laos,1992,0,0,0,4
Country,Laos,1994,0,0,0,1
Country,Laos,1996,0,0,0,1
Country,Laos,2000,0,0,0,8
Country,Laos,2001,0,0,0,1
Country,Laos,2003,0,0,0,2
Country,Laos,2012,0,0,0,1
Country,Laos,2015,0,0,0,2
Country,Laos,2016,0,0,0,4
Country,Laos,2017,0,0,0,1
Country,Latvia,1992,0,0,0,2
Country,Latvia,1994,0,0,0,2
Country,Latvia,1995,0,0,0,1
Country,Latvia,1997,0,0,0,2
Country,Latvia,1998,0,0,0,4
Country,Latvia,1999,0,0,0,1
Country,Latvia,2000,0,0,0,3
Country,Latvia,2007,0,0,0,1
Country,Latvia,2017,0,0,0,1
Country,Lebanon,1970,0,0,0,1
Country,Lebanon,1971,0,0,0,1
Country,Lebanon,1972,0,0,0,3
Country,Lebanon,1973,0,2,0,11
Country,Lebanon,1974,0,0,0,11
Country,Lebanon,1975,0,0,0,15
Country,Lebanon,1976,0,0,0,4
Country,Lebanon,1977,0,0,0,4
Country,Lebanon,1978,0,0,0,12
Country,Lebanon,1979,0,0,0,38
Country,Lebanon,1980,0,0,0,86
Country,Lebanon,1981,0,0,0,81
Country,Lebanon,1982,1,1,6,120
Country,Lebanon,1983,75,2,0,234
Country,Lebanon,1984,18,1,0,166
Country,Lebanon,1985,0,1,0,95
Country,Lebanon,1986,0,0,2,106
Country,Lebanon,1987,0,0,0,94
Country,Lebanon,1988,0,3,0,125
Country,Lebanon,1989,0,0,0,141
Country,Lebanon,1990,0,1,0,84
Country,Lebanon,1991,0,1,0,91
Country,Lebanon,1992,0,0,0,91
Country,Lebanon,1994,0,0,0,67
Country,Lebanon,1995,0,0,0,38
Country,Lebanon,1996,0,0,0,39
Country,Lebanon,1997,0,0,0,46
Country,Lebanon,1998,0,2,0,23
Country,Lebanon,1999,0,5,1,42
Country,Lebanon,2000,0,1,0,12
Country,Lebanon,2001,0,0,0,5
Country,Lebanon,2002,0,0,0,8
Country,Lebanon,2003,0,0,0,5
Country,Lebanon,2004,0,0,0,1
Country,Lebanon,2005,0,0,0,17
Country,Lebanon,2006,0,4,0,8
Country,Lebanon,2007,0,1,3,18
Country,Lebanon,2008,0,7,2,58
Country,Lebanon,2009,0,4,0,14
Country,Lebanon,2010,0,0,0,5
Country,Lebanon,2011,0,0,0,10
Country,Lebanon,2012,0,1,0,15
Country,Lebanon,2013,0,35,5,121
Country,Lebanon,2014,0,15,5,204
Country,Lebanon,2015,0,24,0,44
Country,Lebanon,2016,0,8,0,41
Country,Lebanon,2017,0,2,1,23
Country,Lesotho,1979,0,0,0,2
Country,Lesotho,1981,0,0,0,5
Country,Lesotho,1982,0,0,0,2
Country,Lesotho,1983,0,0,0,12
Country,Lesotho,1984,0,0,0,1
Country,Lesotho,1988,0,0,0,1
Country,Lesotho,1994,0,0,0,3
Country,Lesotho,2006,0,0,0,1
Country,Lesotho,2009,0,0,0,1
Country,Lesotho,2015,0,0,0,1
Country,Liberia,1990,0,0,0,4
Country,Liberia,1991,0,0,0,1
Country,Liberia,1992,0,0,0,10
Country,Liberia,1994,0,0,0,3
Country,Liberia,1996,0,0,0,1
Country,Liberia,1999,0,0,0,2
Country,Liberia,2000,0,0,0,1
Country,Liberia,2001,0,0,0,3
Country,Liberia,2002,0,0,0,3
Country,Liberia,2003,0,0,0,2
Country,Liberia,2008,0,0,0,1
Country,Liberia,2012,0,0,0,1
Country,Liberia,2014,0,0,0,1
Country,Liberia,2017,0,0,0,1
Country,Libya,1979,0,0,0,3
Country,Libya,1980,0,0,0,2
Country,Libya,1984,0,15,0,3
Country,Libya,1992,0,0,0,1
Country,Libya,1995,0,0,0,1
Country,Libya,1996,0,0,0,4
Country,Libya,2007,0,0,0,1
Country,Libya,2008,0,0,0,1
Country,Libya,2011,0,0,2,2
Country,Libya,2012,2,3,0,57
Country,Libya,2013,0,13,6,291
Country,Libya,2014,0,43,2,728
Country,Libya,2015,0,71,34,543
Country,Libya,2016,0,107,0,422
Country,Libya,2017,0,16,4,190
Country,Lithuania,1991,0,0,0,1
Country,Lithuania,1992,0,0,0,1
Country,Lithuania,1995,0,0,0,2
Country,Lithuania,1996,0,0,0,3
Country,Lithuania,1997,0,0,0,1
Country,Luxembourg,1983,0,0,0,2
Country,Luxembourg,1985,0,0,0,10
Country,Luxembourg,1986,0,0,0,1
Country,Luxembourg,1994,0,0,0,3
Country,Macau,1995,0,0,0,1
Country,Macau,1996,0,0,0,10
Country,Macau,1997,0,0,0,16
Country,Macau,1998,0,0,0,6
Country,Macedonia,1994,0,0,0,1
Country,Macedonia,1995,0,0,0,1
Country,Macedonia,1997,0,0,0,2
Country,Macedonia,1998,0,0,0,5
Country,Macedonia,1999,0,0,0,3
Country,Macedonia,2000,0,0,0,3
Country,Macedonia,2001,0,11,0,67
Country,Macedonia,2002,0,0,0,8
Country,Macedonia,2003,0,0,0,5
Country,Macedonia,2006,0,0,0,3
Country,Macedonia,2007,0,0,0,1
Country,Macedonia,2008,0,0,0,9
Country,Macedonia,2009,0,0,0,1
Country,Macedonia,2012,0,0,0,1
Country,Macedonia,2014,0,0,0,3
Country,Macedonia,2015,0,0,0,4
Country,Macedonia,2017,0,0,0,1
Country,Madagascar,1991,0,0,0,1
Country,Madagascar,1992,0,0,0,7
Country,Madagascar,1995,0,0,0,3
Country,Madagascar,1996,0,0,0,2
Country,Madagascar,1997,1,0,0,1
Country,Madagascar,2002,0,0,0,5
Country,Madagascar,2006,0,0,0,1
Country,Madagascar,2009,0,0,0,1
Country,Madagascar,2011,0,0,0,1
Country,Madagascar,2012,0,0,0,1
Country,Madagascar,2013,0,0,0,2
Country,Madagascar,2014,0,0,0,1
Country,Madagascar,2016,0,0,0,1
Country,Malawi,1992,0,0,0,3
Country,Malawi,2002,0,0,0,1
Country,Malawi,2017,0,0,0,1
Country,Malaysia,1973,8,0,0,1
Country,Malaysia,1975,0,0,0,3
Country,Malaysia,1977,0,1,0,2
Country,Malaysia,1979,0,0,0,1
Country,Malaysia,1983,0,0,0,1
Country,Malaysia,1986,0,0,0,15
Country,Malaysia,1988,0,0,0,4
Country,Malaysia,1989,0,0,0,2
Country,Malaysia,1990,0,0,0,3
Country,Malaysia,1991,0,0,0,3
Country,Malaysia,1992,0,0,0,2
Country,Malaysia,2000,0,0,0,3
Country,Malaysia,2001,0,0,0,1
Country,Malaysia,2008,0,0,0,2
Country,Malaysia,2009,0,0,0,1
Country,Malaysia,2012,0,0,0,2
Country,Malaysia,2013,0,0,0,13
Country,Malaysia,2014,0,0,0,12
Country,Malaysia,2015,0,0,0,5
Country,Malaysia,2016,0,3,0,19
Country,Malaysia,2017,0,0,0,4
Country,Maldives,1988,0,0,0,1
Country,Maldives,2006,0,0,0,1
Country,Maldives,2007,0,0,0,1
Country,Maldives,2008,0,0,0,1
Country,Maldives,2012,0,0,0,1
Country,Maldives,2013,0,0,1,3
Country,Maldives,2014,0,0,0,9
Country,Maldives,2015,0,0,0,2
Country,Maldives,2016,0,0,0,1
Country,Maldives,2017,0,0,0,2
Country,Mali,1990,0,0,0,1
Country,Mali,1991,0,0,0,12
Country,Mali,1992,0,0,0,3
Country,Mali,1994,0,0,0,13
Country,Mali,1995,0,0,0,1
Country,Mali,1997,0,0,0,3
Country,Mali,2005,0,0,0,1
Country,Mali,2007,0,8,0,5
Country,Mali,2008,0,17,25,9
Country,Mali,2009,0,0,0,6
Country,Mali,2010,0,0,0,1
Country,Mali,2011,0,0,0,4
Country,Mali,2012,0,45,0,19
Country,Mali,2013,0,72,5,58
Country,Mali,2014,0,33,62,69
Country,Mali,2015,0,55,16,121
Country,Mali,2016,0,19,5,99
Country,Mali,2017,0,40,1,141
Country,Malta,1977,0,0,0,1
Country,Malta,1984,0,0,0,7
Country,Malta,1985,0,0,0,1
Country,Malta,1986,0,0,0,1
Country,Malta,1987,0,0,0,4
Country,Malta,1992,0,0,0,1
Country,Malta,1995,0,0,0,2
Country,Malta,1997,0,0,0,1
Country,Malta,2014,0,0,0,1
Country,Malta,2015,0,0,0,1
Country,Malta,2017,0,0,0,3
Country,Martinique,1981,0,0,0,1
Country,Martinique,1983,0,0,0,5
Country,Martinique,1984,0,0,0,2
Country,Martinique,1987,0,0,0,1
Country,Martinique,1988,0,0,0,1
Country,Martinique,1991,0,0,0,1
Country,Martinique,1992,0,0,0,1
Country,Mauritania,1977,0,0,0,4
Country,Mauritania,1996,0,0,0,1
Country,Mauritania,2004,0,0,0,1
Country,Mauritania,2005,0,5,0,1
Country,Mauritania,2008,0,0,0,2
Country,Mauritania,2009,0,1,0,5
Country,Mauritania,2010,0,1,0,1
Country,Mauritania,2011,0,0,0,3
Country,Mauritius,1988,0,0,0,1
Country,Mauritius,1989,0,0,0,1
Country,Mexico,1970,0,0,0,2
Country,Mexico,1972,0,0,0,1
Country,Mexico,1973,0,0,0,6
Country,Mexico,1974,0,0,0,16
Country,Mexico,1975,0,0,0,10
Country,Mexico,1976,0,0,0,20
Country,Mexico,1977,0,0,0,19
Country,Mexico,1978,0,0,0,30
Country,Mexico,1979,0,1,0,10
Country,Mexico,1980,0,0,0,5
Country,Mexico,1981,0,0,0,3
Country,Mexico,1982,0,0,0,3
Country,Mexico,1983,0,0,0,2
Country,Mexico,1984,0,0,0,4
Country,Mexico,1985,0,0,0,1
Country,Mexico,1986,0,0,0,2
Country,Mexico,1987,0,0,0,1
Country,Mexico,1988,0,0,0,3
Country,Mexico,1989,0,0,0,1
Country,Mexico,1990,0,0,0,5
Country,Mexico,1991,0,0,0,10
Country,Mexico,1992,0,0,0,6
Country,Mexico,1994,0,2,0,42
Country,Mexico,1995,1,0,0,29
Country,Mexico,1996,0,0,0,75
Country,Mexico,1997,6,0,0,95
Country,Mexico,1998,0,0,0,2
Country,Mexico,1999,0,0,0,1
Country,Mexico,2000,0,0,0,4
Country,Mexico,2001,0,0,0,7
Country,Mexico,2003,0,0,0,1
Country,Mexico,2004,0,0,0,1
Country,Mexico,2005,0,0,0,1
Country,Mexico,2006,0,0,0,7
Country,Mexico,2007,0,0,0,10
Country,Mexico,2008,0,2,0,8
Country,Mexico,2009,0,0,0,1
Country,Mexico,2010,0,0,0,5
Country,Mexico,2011,0,0,0,2
Country,Mexico,2012,0,7,0,16
Country,Mexico,2013,0,0,0,8
Country,Mexico,2014,0,0,0,5
Country,Mexico,2015,0,0,0,19
Country,Mexico,2016,0,0,0,5
Country,Mexico,2017,1,0,0,20
Country,Moldova,1991,0,0,0,1
Country,Moldova,1992,0,0,0,11
Country,Moldova,1994,0,0,0,1
Country,Moldova,1996,0,0,0,2
Country,Moldova,1997,0,0,0,1
Country,Moldova,2000,0,0,0,1
Country,Moldova,2006,0,0,0,1
Country,Moldova,2009,0,0,0,1
Country,Moldova,2012,0,0,0,1
Country,Moldova,2016,0,0,0,1
Country,Montenegro,2001,0,0,0,1
Country,Montenegro,2007,0,0,0,1
Country,Montenegro,2013,0,0,0,2
Country,Montenegro,2015,0,0,0,1
Country,Morocco,1973,0,0,0,2
Country,Morocco,1976,0,0,0,1
Country,Morocco,1978,0,0,0,1
Country,Morocco,1979,0,0,0,2
Country,Morocco,1985,0,0,0,2
Country,Morocco,1986,0,0,6,2
Country,Morocco,1987,0,0,0,4
Country,Morocco,1991,0,0,0,3
Country,Morocco,1992,0,0,0,1
Country,Morocco,1994,0,0,0,2
Country,Morocco,1995,0,0,0,1
Country,Morocco,1996,0,0,0,2
Country,Morocco,2003,0,12,0,5
Country,Morocco,2007,0,12,0,6
Country,Morocco,2011,0,0,0,1
Country,Morocco,2015,0,0,0,1
Country,Mozambique,1978,0,0,0,2
Country,Mozambique,1979,0,0,0,5
Country,Mozambique,1981,0,0,0,3
Country,Mozambique,1982,0,0,0,9
Country,Mozambique,1983,0,0,0,4
Country,Mozambique,1984,0,0,0,10
Country,Mozambique,1985,0,0,0,5
Country,Mozambique,1986,0,5,0,7
Country,Mozambique,1987,0,0,0,11
Country,Mozambique,1988,0,0,0,16
Country,Mozambique,1989,0,0,0,64
Country,Mozambique,1990,0,0,0,23
Country,Mozambique,1991,0,0,0,35
Country,Mozambique,1992,0,0,0,19
Country,Mozambique,1994,0,0,0,3
Country,Mozambique,1995,0,0,0,3
Country,Mozambique,1999,0,0,0,1
Country,Mozambique,2000,0,0,0,3
Country,Mozambique,2007,0,0,0,1
Country,Mozambique,2012,0,0,3,1
Country,Mozambique,2013,0,3,0,18
Country,Mozambique,2014,0,0,0,22
Country,Mozambique,2015,0,0,0,8
Country,Mozambique,2016,0,20,0,79
Country,Mozambique,2017,0,14,0,11
Country,Myanmar,1973,0,0,0,1
Country,Myanmar,1976,0,0,0,2
Country,Myanmar,1979,0,0,0,19
Country,Myanmar,1980,0,0,0,1
Country,Myanmar,1982,0,0,0,2
Country,Myanmar,1983,0,1,0,4
Country,Myanmar,1987,0,0,0,1
Country,Myanmar,1988,0,0,0,23
Country,Myanmar,1989,0,0,0,24
Country,Myanmar,1990,0,0,0,9
Country,Myanmar,1991,0,0,0,22
Country,Myanmar,1992,0,0,0,12
Country,Myanmar,1994,0,0,0,8
Country,Myanmar,1995,0,0,0,12
Country,Myanmar,1996,0,0,0,13
Country,Myanmar,1997,0,0,0,35
Country,Myanmar,1999,0,0,0,4
Country,Myanmar,2001,0,0,0,3
Country,Myanmar,2002,0,0,0,4
Country,Myanmar,2003,0,0,0,9
Country,Myanmar,2004,0,0,0,2
Country,Myanmar,2005,0,0,0,8
Country,Myanmar,2006,0,0,0,2
Country,Myanmar,2007,0,0,0,3
Country,Myanmar,2008,0,0,0,20
Country,Myanmar,2009,0,9,0,14
Country,Myanmar,2010,1,1,0,11
Country,Myanmar,2011,0,0,0,2
Country,Myanmar,2012,0,0,0,17
Country,Myanmar,2013,1,0,0,18
Country,Myanmar,2014,0,0,0,15
Country,Myanmar,2015,0,2,0,37
Country,Myanmar,2016,0,32,0,74
Country,Myanmar,2017,0,100,0,115
Country,Namibia,1975,0,0,0,1
Country,Namibia,1976,0,0,0,2
Country,Namibia,1978,0,0,0,8
Country,Namibia,1979,0,1,0,31
Country,Namibia,1980,0,0,0,2
Country,Namibia,1982,0,0,0,2
Country,Namibia,1983,0,3,0,5
Country,Namibia,1984,0,0,0,24
Country,Namibia,1985,0,0,0,8
Country,Namibia,1986,0,0,0,1
Country,Namibia,1987,0,0,0,7
Country,Namibia,1988,0,0,0,17
Country,Namibia,1989,0,0,0,11
Country,Namibia,1990,0,0,0,2
Country,Namibia,1991,0,0,0,1
Country,Namibia,1994,0,0,0,1
Country,Namibia,1999,0,5,0,1
Country,Namibia,2000,0,0,0,21
Country,Namibia,2001,0,0,0,6
Country,Nepal,1985,0,0,0,9
Country,Nepal,1991,0,0,0,1
Country,Nepal,1992,0,0,0,8
Country,Nepal,1994,0,0,0,3
Country,Nepal,1996,0,0,0,5
Country,Nepal,1997,0,0,0,9
Country,Nepal,1999,0,6,0,8
Country,Nepal,2000,0,1,0,23
Country,Nepal,2001,0,52,0,33
Country,Nepal,2002,0,67,0,58
Country,Nepal,2003,0,0,1,15
Country,Nepal,2004,0,515,202,62
Country,Nepal,2005,0,35,0,70
Country,Nepal,2006,0,16,0,83
Country,Nepal,2007,0,7,0,90
Country,Nepal,2008,0,2,6,120
Country,Nepal,2009,0,5,0,39
Country,Nepal,2010,0,0,0,38
Country,Nepal,2011,0,3,13,46
Country,Nepal,2012,0,0,0,46
Country,Nepal,2013,0,0,0,104
Country,Nepal,2014,0,0,0,7
Country,Nepal,2015,0,0,0,48
Country,Nepal,2016,0,2,8,43
Country,Nepal,2017,0,1,0,247
Country,Netherlands,1970,0,1,0,3
Country,Netherlands,1971,0,0,0,1
Country,Netherlands,1972,0,0,0,1
Country,Netherlands,1973,0,1,0,1
Country,Netherlands,1974,0,0,0,2
Country,Netherlands,1975,0,0,0,4
Country,Netherlands,1976,0,0,0,3
Country,Netherlands,1977,0,6,0,6
Country,Netherlands,1978,0,0,0,3
Country,Netherlands,1979,0,0,0,3
Country,Netherlands,1980,0,0,0,1
Country,Netherlands,1981,0,0,0,1
Country,Netherlands,1982,0,0,1,2
Country,Netherlands,1983,0,0,0,2
Country,Netherlands,1984,0,0,0,1
Country,Netherlands,1985,0,0,0,4
Country,Netherlands,1986,0,0,0,14
Country,Netherlands,1987,0,0,0,1
Country,Netherlands,1988,0,0,0,4
Country,Netherlands,1989,0,0,0,5
Country,Netherlands,1990,0,0,0,6
Country,Netherlands,1991,0,0,0,8
Country,Netherlands,1992,0,0,0,12
Country,Netherlands,1994,0,0,0,3
Country,Netherlands,1995,0,0,0,7
Country,Netherlands,1996,0,0,0,6
Country,Netherlands,1997,0,0,0,1
Country,Netherlands,1999,0,0,0,1
Country,Netherlands,2000,0,0,0,1
Country,Netherlands,2001,0,0,0,1
Country,Netherlands,2002,0,0,0,2
Country,Netherlands,2003,0,0,0,3
Country,Netherlands,2004,0,0,1,1
Country,Netherlands,2008,0,0,0,1
Country,Netherlands,2009,0,1,0,1
Country,Netherlands,2010,0,0,0,1
Country,Netherlands,2011,0,0,0,2
Country,Netherlands,2014,0,0,0,1
Country,Netherlands,2015,0,0,0,3
Country,Netherlands,2016,0,0,0,6
Country,Netherlands,2017,0,0,0,1
Country,New Caledonia,1984,0,0,0,10
Country,New Caledonia,1985,0,0,0,7
Country,New Caledonia,1986,0,0,0,2
Country,New Caledonia,1988,0,0,0,9
Country,New Caledonia,1989,0,0,0,1
Country,New Caledonia,1992,0,0,0,2
Country,New Hebrides,1980,0,0,0,1
Country,New Zealand,1973,0,0,0,1
Country,New Zealand,1981,0,0,0,2
Country,New Zealand,1984,0,0,0,1
Country,New Zealand,1991,0,0,0,1
Country,New Zealand,1994,0,0,0,1
Country,New Zealand,1996,0,0,0,2
Country,New Zealand,1997,0,0,0,1
Country,New Zealand,2001,0,0,0,1
Country,New Zealand,2003,0,0,0,3
Country,New Zealand,2008,0,0,0,5
Country,New Zealand,2014,0,0,0,1
Country,New Zealand,2016,0,0,0,1
Country,Nicaragua,1970,0,0,0,1
Country,Nicaragua,1974,0,0,0,1
Country,Nicaragua,1975,0,0,0,1
Country,Nicaragua,1977,0,0,0,5
Country,Nicaragua,1978,0,12,1,76
Country,Nicaragua,1979,0,42,1,206
Country,Nicaragua,1980,0,0,0,35
Country,Nicaragua,1981,0,2,3,47
Country,Nicaragua,1982,0,0,0,63
Country,Nicaragua,1983,0,0,0,299
Country,Nicaragua,1984,0,0,0,302
Country,Nicaragua,1985,0,0,0,258
Country,Nicaragua,1986,0,0,0,171
Country,Nicaragua,1987,0,4,0,223
Country,Nicaragua,1988,1,0,0,62
Country,Nicaragua,1989,0,0,0,21
Country,Nicaragua,1990,0,0,0,15
Country,Nicaragua,1991,0,0,0,80
Country,Nicaragua,1992,0,0,0,30
Country,Nicaragua,1994,1,0,0,19
Country,Nicaragua,1995,0,0,0,18
Country,Nicaragua,1996,0,0,0,26
Country,Nicaragua,1997,0,0,0,7
Country,Nicaragua,1999,0,0,0,1
Country,Nicaragua,2000,0,0,0,1
Country,Nicaragua,2014,0,0,0,2
Country,Niger,1985,0,0,0,1
Country,Niger,1989,0,0,0,1
Country,Niger,1991,0,0,0,6
Country,Niger,1992,0,0,0,16
Country,Niger,1994,0,0,0,8
Country,Niger,1995,0,0,0,2
Country,Niger,1996,0,0,0,1
Country,Niger,1997,0,0,0,3
Country,Niger,1999,0,0,0,2
Country,Niger,2007,0,0,0,7
Country,Niger,2008,0,0,0,9
Country,Niger,2009,0,0,0,4
Country,Niger,2010,0,3,0,3
Country,Niger,2011,0,1,0,2
Country,Niger,2012,0,0,0,1
Country,Niger,2013,0,5,0,4
Country,Niger,2014,0,2,1,5
Country,Niger,2015,0,408,0,41
Country,Niger,2016,0,61,24,25
Country,Niger,2017,2,80,0,13
Country,Nigeria,1976,0,0,0,1
Country,Nigeria,1980,0,0,0,1
Country,Nigeria,1983,0,0,0,3
Country,Nigeria,1988,0,0,0,2
Country,Nigeria,1991,0,0,0,3
Country,Nigeria,1992,0,0,0,11
Country,Nigeria,1994,0,0,0,8
Country,Nigeria,1995,0,0,0,1
Country,Nigeria,1996,0,0,0,11
Country,Nigeria,1997,0,0,0,20
Country,Nigeria,1998,0,0,0,2
Country,Nigeria,1999,4,0,0,18
Country,Nigeria,2000,0,0,0,6
Country,Nigeria,2001,0,2,0,5
Country,Nigeria,2002,0,0,0,6
Country,Nigeria,2003,0,1,0,9
Country,Nigeria,2004,0,0,0,6
Country,Nigeria,2005,0,0,0,9
Country,Nigeria,2006,0,4,6,37
Country,Nigeria,2007,0,16,0,61
Country,Nigeria,2008,0,20,0,76
Country,Nigeria,2009,0,92,1,42
Country,Nigeria,2010,0,4,0,63
Country,Nigeria,2011,0,15,2,175
Country,Nigeria,2012,0,168,28,616
Country,Nigeria,2013,0,464,8,346
Country,Nigeria,2014,1,1582,34,714
Country,Nigeria,2015,0,1309,4,638
Country,Nigeria,2016,0,405,5,533
Country,Nigeria,2017,0,422,4,484
Country,North Korea,1994,0,0,0,1
Country,North Yemen,1974,0,0,0,1
Country,North Yemen,1977,0,0,0,1
Country,North Yemen,1978,0,0,0,2
Country,North Yemen,1981,0,0,0,1
Country,North Yemen,1988,0,0,0,1
Country,Norway,1979,0,0,0,1
Country,Norway,1981,0,0,0,1
Country,Norway,1987,0,0,0,2
Country,Norway,1991,0,0,0,2
Country,Norway,1992,0,0,0,2
Country,Norway,1994,0,0,0,2
Country,Norway,1996,0,0,0,1
Country,Norway,2001,0,0,0,1
Country,Norway,2003,0,0,0,1
Country,Norway,2006,0,0,0,1
Country,Norway,2010,0,0,0,1
Country,Norway,2011,0,0,0,3
Country,Norway,2017,0,0,0,1
Country,Pakistan,1970,0,0,0,1
Country,Pakistan,1974,2,0,0,2
Country,Pakistan,1975,0,0,0,2
Country,Pakistan,1976,0,0,0,3
Country,Pakistan,1978,0,0,0,2
Country,Pakistan,1979,0,0,0,7
Country,Pakistan,1980,0,0,0,1
Country,Pakistan,1981,0,0,0,4
Country,Pakistan,1982,0,0,0,4
Country,Pakistan,1983,0,1,0,9
Country,Pakistan,1984,0,0,0,3
Country,Pakistan,1985,0,0,0,2
Country,Pakistan,1986,17,0,0,24
Country,Pakistan,1987,0,0,0,60
Country,Pakistan,1988,0,0,0,44
Country,Pakistan,1989,0,0,0,45
Country,Pakistan,1990,1,0,0,87
Country,Pakistan,1991,2,0,0,150
Country,Pakistan,1992,0,0,0,85
Country,Pakistan,1994,0,0,0,154
Country,Pakistan,1995,1,12,4,666
Country,Pakistan,1996,0,1,0,180
Country,Pakistan,1997,0,0,0,206
Country,Pakistan,1998,0,0,0,37
Country,Pakistan,1999,0,0,0,39
Country,Pakistan,2000,0,0,0,49
Country,Pakistan,2001,0,1,0,53
Country,Pakistan,2002,10,6,0,46
Country,Pakistan,2003,0,4,1,29
Country,Pakistan,2004,0,7,3,67
Country,Pakistan,2005,10,9,6,77
Country,Pakistan,2006,0,11,3,164
Country,Pakistan,2007,9,126,19,260
Country,Pakistan,2008,4,115,3,568
Country,Pakistan,2009,0,82,4,667
Country,Pakistan,2010,0,91,18,713
Country,Pakistan,2011,2,153,34,1012
Country,Pakistan,2012,2,748,137,1654
Country,Pakistan,2013,0,388,45,2215
Country,Pakistan,2014,0,521,141,2151
Country,Pakistan,2015,1,383,47,1243
Country,Pakistan,2016,0,147,12,864
Country,Pakistan,2017,0,189,22,719
Country,Panama,1972,0,0,0,1
Country,Panama,1976,0,0,0,2
Country,Panama,1979,0,0,0,4
Country,Panama,1980,0,0,0,4
Country,Panama,1981,0,0,0,4
Country,Panama,1983,0,0,0,9
Country,Panama,1984,0,0,0,2
Country,Panama,1986,0,0,0,5
Country,Panama,1987,0,0,0,4
Country,Panama,1988,0,0,0,1
Country,Panama,1989,0,0,0,2
Country,Panama,1990,30,0,0,15
Country,Panama,1991,0,1,0,16
Country,Panama,1992,0,0,0,37
Country,Panama,1994,0,0,0,3
Country,Panama,1995,0,0,0,6
Country,Panama,1996,0,0,0,2
Country,Panama,1997,1,0,0,6
Country,Panama,1999,0,0,0,1
Country,Panama,2000,0,0,0,1
Country,Panama,2009,0,0,0,1
Country,Panama,2016,0,0,0,1
Country,Papua New Guinea,1989,0,0,0,24
Country,Papua New Guinea,1990,0,0,0,18
Country,Papua New Guinea,1991,0,0,0,2
Country,Papua New Guinea,1992,0,0,0,10
Country,Papua New Guinea,1994,0,0,0,3
Country,Papua New Guinea,1995,0,3,1,10
Country,Papua New Guinea,1996,0,0,0,10
Country,Papua New Guinea,1997,0,0,0,2
Country,Papua New Guinea,2002,0,0,0,1
Country,Papua New Guinea,2007,0,0,0,1
Country,Papua New Guinea,2017,0,0,0,8
Country,Paraguay,1970,0,0,0,1
Country,Paraguay,1976,0,0,0,1
Country,Paraguay,1980,0,0,0,2
Country,Paraguay,1984,0,0,0,2
Country,Paraguay,1985,0,0,0,1
Country,Paraguay,1987,0,0,0,1
Country,Paraguay,1992,0,0,0,4
Country,Paraguay,1994,0,0,0,2
Country,Paraguay,1995,0,0,0,12
Country,Paraguay,1997,0,0,0,6
Country,Paraguay,1999,0,0,0,1
Country,Paraguay,2000,0,0,0,2
Country,Paraguay,2010,0,0,1,2
Country,Paraguay,2011,0,0,0,4
Country,Paraguay,2012,0,0,0,4
Country,Paraguay,2013,0,1,0,10
Country,Paraguay,2014,0,2,0,15
